"place_id","place_name","category","latitude","longitude","pet_policy"
"2906227","유니클로 롯데백화점 노원점","","37.6552787","127.0613917","정보없음"
"2906284","젠틀몬스터 현대백화점 압구정본점","","37.5273661","127.0274685","정보없음"
"2906366","지오지아 스타필드 코엑스몰점","","37.5118239","127.0591590","정보없음"
"2906494","지고트 롯데프리미엄아울렛 파주점","","37.7178193","126.6937616","정보없음"
"2930087","디올 롯데백화점 본점","","37.5647299","126.9817304","정보없음"
"3307278","모조에스핀 2001아울렛 중계점","","37.6412865","127.0679074","정보없음"
"3307315","요하넥스 2001아울렛 중계점","","37.6412865","127.0679074","정보없음"
"3307344","키르시 현대아울렛 동대문점","","37.5687346","127.0076665","정보없음"
"3307487","폴햄 2001아울렛 중계점","","37.6412865","127.0679074","정보없음"
"3307533","이프네 롯데백화점 미아점","","37.6145930","127.0305177","정보없음"
"3307590","언더아머 모다아울렛 춘천점","","37.8694788","127.7204770","정보없음"
"3307614","로엠 모다아울렛 춘천점","","37.8694788","127.7204770","정보없음"
"3307628","스파오 모다아울렛 춘천점","","37.8694788","127.7204770","정보없음"
"3307653","유솔 2001아울렛 중계점","","37.6412865","127.0679074","정보없음"
"3307660","메이즈","","37.3488936","127.9483893","정보없음"
"3307664","BCBG 엠백화점 춘천점","","37.8785314","127.7285650","정보없음"
"4007956","데상트 강릉점","","37.7518614","128.8947742","정보없음"
"4007970","코오롱스포츠 강릉성내점","","37.7513804","128.8939803","정보없음"
"4007971","블랙야크 강릉점","","37.7516552","128.8954663","정보없음"
"4008009","글라스닥터 안경 위드렌즈 춘천점","","37.8789107","127.7287201","정보없음"
"4008069","이니스프리 서면로데오점","","35.1546146","129.0644484","정보없음"
"4008117","스와로브스키 현대프리미엄아울렛 스페이스원점","","37.6162579","127.1524291","정보없음"
"4008187","러쉬 스타필드 안성점","","36.9946334","127.1472496","정보없음"
"4008423","써스데이아일랜드 롯데아울렛 광주수완점","","35.1894384","126.8192879","정보없음"
"4008430","스파오 충장로점","","35.1484454","126.9156909","정보없음"
"4008431","프리스비 광주점","","35.1484894","126.9160494","정보없음"
"4008737","K비젼안경 태전점","","35.9132879","128.5477394","정보없음"
"4009470","태그호이어 롯데백화점 울산점","","35.5386361","129.3380552","정보없음"
"4009533","롯데마트 나주점","","35.0132355","126.7129109","정보없음"
"4009541","정관장 북항점","","34.8027622","126.3771146","정보없음"
"4009555","네파 여수교동점","","34.7414401","127.7350333","정보없음"
"4009556","정관장 삼호점","","34.7456990","126.4740902","정보없음"
"2924520","뉴발란스 롯데프리미엄아울렛 기흥점","","37.2255420","127.1212840","정보없음"
"2924556","캉골 현대프리미엄아울렛 김포점","","37.5972369","126.7852336","정보없음"
"2924580","데상트골프 롯데프리미엄아울렛 기흥점","","37.2255420","127.1212840","정보없음"
"2924583","듀엘 현대프리미엄아울렛 김포점","","37.5972369","126.7852336","정보없음"
"2924713","레노마홈 코지네스트 롯데백화점 안산점","","37.3173149","126.8337673","정보없음"
"2924726","폴더 지웰시티몰 청주점","","36.6433397","127.4278350","정보없음"
"2924855","폴로랄프로렌 롯데백화점 안산점","","37.3180026","126.8345004","정보없음"
"2924900","노스페이스화이트라벨 롯데백화점 안산점","","37.3180026","126.8345004","정보없음"
"2924924","닥스핸드백 롯데백화점 안산점","","37.3180026","126.8345004","정보없음"
"2924938","K2 현대아울렛 가산점","","37.4776190","126.8890553","정보없음"
"2924945","디올 화장품 롯데백화점 안산점","","37.3180026","126.8345004","정보없음"
"2924991","기비키이스 현대프리미엄아울렛 김포점","","37.5972369","126.7852336","정보없음"
"2925023","빈폴아울렛 롯데프리미엄아울렛 기흥점","","37.2255420","127.1212840","정보없음"
"2925082","입생로랑뷰티 롯데백화점 안산점","","37.3180026","126.8345004","정보없음"
"2925107","헤지스핸드백 롯데백화점 안산점","","37.3180026","126.8345004","정보없음"
"2925119","그린조이 고대구로점","","37.4896477","126.8840841","정보없음"
"2925134","네파 현대아울렛 가산점","","37.4776190","126.8890553","정보없음"
"2925239","MLB 롯데프리미엄아울렛 김해점","","35.1850621","128.8295964","정보없음"
"2925329","네파 롯데프리미엄아울렛 김해점","","35.1850621","128.8295964","정보없음"
"2925381","쁘렝땅 롯데프리미엄아울렛 김해점","","35.1850621","128.8295964","정보없음"
"2925468","리바이스 롯데아울렛 부여점","","36.3071478","126.9022704","정보없음"
"2925484","리틀그라운드 롯데프리미엄아울렛 김해점","","35.1850621","128.8295964","정보없음"
"2925549","컬럼비아 현대프리미엄아울렛 김포점","","37.5972369","126.7852336","정보없음"
"2925577","타임 롯데프리미엄아울렛 동부산점","","35.1923230","129.2124953","정보없음"
"2925604","로라애슐리 현대프리미엄아울렛 송도점","","37.3816291","126.6579170","정보없음"
"2925613","이태원맨인블랙안경원","","37.5376641","127.0019212","정보없음"
"2925615","콜핑 롯데프리미엄아울렛 동부산점","","35.1923230","129.2124953","정보없음"
"2925677","아이잗컬렉션 현대아울렛 가산점","","37.4776190","126.8890553","정보없음"
"2925680","캉골키즈 롯데프리미엄아울렛 기흥점","","37.2255420","127.1212840","정보없음"
"2925700","파비아나필리피 롯데프리미엄아울렛 동부산점","","35.1923230","129.2124953","정보없음"
"2925728","K2 현대프리미엄아울렛 김포점","","37.5972369","126.7852336","정보없음"
"2925732","라이카 스토어 현대백화점 무역센터점","","37.5086151","127.0597651","정보없음"
"2925792","ABC마트 롯데몰 은평점","","37.6375367","126.9179003","정보없음"
"2925859","토리버치 현대프리미엄아울렛 김포점","","37.5972369","126.7852336","정보없음"
"2926107","데무 현대프리미엄아울렛 김포점","","37.5972369","126.7852336","정보없음"
"2926460","LG전자 베스트샵 불광본점","","37.6115309","126.9302558","정보없음"
"2926565","닥스 롯데프리미엄아울렛 동부산점","","35.1923230","129.2124953","정보없음"
"2926566","닥스구두 롯데프리미엄아울렛 김해점","","35.1850621","128.8295964","정보없음"
"2926618","마이클코어스 롯데프리미엄아울렛 김해점","","35.1850621","128.8295964","정보없음"
"2926663","롯데마트 웅상점","","35.4125911","129.1669832","정보없음"
"2926683","닥스남성 타임스퀘어점","","37.5172333","126.9037160","정보없음"
"2926740","블랙야크키즈 롯데프리미엄아울렛 기흥점","","37.2255420","127.1212840","정보없음"
"2926873","올리브영 부평점","","37.4927643","126.7226779","정보없음"
"2926963","폴로 랄프로렌 남성 타임스퀘어점","","37.5172333","126.9037160","정보없음"
"2927087","가이거 현대프리미엄아울렛 김포점","","37.5972369","126.7852336","정보없음"
"2927096","브루넬로쿠치넬리 현대프리미엄아울렛 김포점","","37.5972369","126.7852336","정보없음"
"4010652","라이프워크 메가스토어 일산점","","37.6927970","126.7585732","정보없음"
"4011037","오프라벨 롯데몰 광명점","","37.4243110","126.8827800","정보없음"
"4011050","정관장 곤지암본점","","37.3495289","127.3435483","정보없음"
"4011052","스케쳐스 아울렛 곤지암점","","37.3705135","127.3022487","정보없음"
"4011056","마리떼프랑소와저버 커넥트현대 부산점","","35.1412817","129.0586148","정보없음"
"4011059","갤럭시 롯데백화점 구리점","","37.6027360","127.1437961","정보없음"
"4011070","아트박스 부산사직점","","35.1965511","129.0605664","정보없음"
"4011077","아트박스 산본역사점","","37.3581052","126.9331752","정보없음"
"4011120","아크레도 부산점","","35.1419204","129.0589427","정보없음"
"4011124","구구스 부산서면점","","35.1566875","129.0545582","정보없음"
"4011134","렌즈타운 서면태화점","","35.1552311","129.0597568","정보없음"
"4011154","EE플레이스 삼정타워점","","35.1530062","129.0596063","정보없음"
"4011156","유니클로 부산 삼정타워점","","35.1530062","129.0596063","정보없음"
"4011205","골프프렌드골때려골프 부산화명점","","35.2186175","129.0064546","정보없음"
"4011207","아트박스 부산덕천점","","35.2097787","129.0061060","정보없음"
"4011214","삼성스토어 사상","","35.1631970","128.9806581","정보없음"
"4011217","LG전자 베스트샵 김포한강점","","37.6461192","126.6275368","정보없음"
"4011221","아트박스 김포구래점","","37.6440689","126.6253819","정보없음"
"4011225","롯데하이마트 사하점","","35.1007407","128.9803194","정보없음"
"4011227","삼성스토어 김포본점","","37.6164567","126.7253173","정보없음"
"4011261","크록스 광복점","","35.0986928","129.0333074","정보없음"
"4011265","마리앙플러스 부산광복점","","35.1018011","129.0306039","정보없음"
"4011278","ABC마트 GS AK플라자 분당점","","37.3851022","127.1227031","정보없음"
"4011280","골프파트너앤코스모 대왕판교점","","37.4244324","127.1017725","정보없음"
"4011282","삼성스토어 성남","","37.4337271","127.1279066","정보없음"
"4011284","유니클로 이마트 성남점","","37.4442863","127.1414110","정보없음"
"4011286","블랙야크 성남직영점","","37.4318504","127.1287141","정보없음"
"4011289","롯데하이마트 성남시청점","","37.4174085","127.1281842","정보없음"
"4011290","삼성스토어 서수원","","37.2771210","126.9693061","정보없음"
"4011303","노매뉴얼 신세계백화점 센텀시티점","","35.1688178","129.1295233","정보없음"
"4011385","프레이트 신사 플래그십 스토어","","37.5219179","127.0239019","정보없음"
"4011408","삼성스토어 수원삼성전기모바일","","37.2652338","127.0586912","정보없음"
"4011410","아트박스 광교아브뉴프랑점","","37.2915677","127.0504709","정보없음"
"4011412","아이스버그골프 청담플래그쉽스토어","","37.5230199","127.0402366","정보없음"
"4011429","브룩스브라더스 스타필드 수원점","","37.2874453","126.9915746","정보없음"
"4011437","마하그리드 스타필드 수원점","","37.2874453","126.9915746","정보없음"
"4011486","우잉","","37.5251684","127.0385433","정보없음"
"4011499","LG전자 베스트샵 수원본점","","37.2607019","127.0338580","정보없음"
"4011539","롯데하이마트 신천점","","37.4383432","126.7921296","정보없음"
"4011554","삼성스토어 시화","","37.3381589","126.7497781","정보없음"
"4011616","삼성스토어 안산고잔","","37.3063478","126.8478785","정보없음"
"4011617","데상트 안산한대점","","37.3045319","126.8447199","정보없음"
"4011618","롯데하이마트 안산터미널점","","37.3168386","126.8462994","정보없음"
"4011619","삼성스토어 평택","","36.9932369","127.1367993","정보없음"
"4011645","강남연세라인의원","","37.4986232","127.0280657","정보없음"
"4011653","위아위스 윈엔윈","","37.0648920","127.1810949","정보없음"
"4011720","롯데마트 롯데백화점 김포공항점","","37.5623132","126.8012784","정보없음"
"4011752","슈페리어골프&스포츠 롯데백화점 관악점","","37.4904955","126.9249817","정보없음"
"4011881","빈폴 남성 신세계백화점 의정부점","","37.7379563","127.0458722","정보없음"
"4011901","베르사체 롯데프리미엄아울렛 이천점","","37.2422269","127.4000261","정보없음"
"4011929","기비앤키이스 롯데프리미엄아울렛 파주점","","37.7196781","126.6931710","정보없음"
"4011932","산수유람 파주직영점","","37.7396363","126.7905182","정보없음"
"4012018","노스페이스 TNF삼패점","","37.5943329","127.1837996","정보없음"
"4012019","라코스떼 현대프리미엄아울렛 스페이스원점","","37.6162579","127.1524291","정보없음"
"4012038","아트박스 동두천점","","37.8926696","127.0540250","정보없음"
"4012077","아트박스 판교아브뉴프랑점","","37.3973208","127.1135623","정보없음"
"4012083","유타골프 판교점","","37.3894900","127.0914569","정보없음"
"4012085","으뜸플러스안경 분당정자점","","37.3637209","127.1063246","정보없음"
"4012087","카카오프렌즈 판교아지트점","","37.3952969","127.1104493","정보없음"
"4012200","닥스핸드백 롯데백화점 포항점","","36.0496237","129.3694831","정보없음"
"4012249","롯데마트 대구율하점","","35.8684630","128.6933309","정보없음"
"4012256","골프존마켓 롯데백화점 대구점","","35.8758849","128.5961292","정보없음"
"4012258","롯데하이마트 황금점","","35.8412318","128.6248182","정보없음"
"4012259","유니클로 대구 수성점","","35.8457730","128.6116646","정보없음"
"2927098","SJSJ 현대프리미엄아울렛 김포점","","37.5972369","126.7852336","정보없음"
"2909814","JDX 현대아울렛 동대문점","","37.5687346","127.0076665","정보없음"
"2909830","멀버리 롯데프리미엄아울렛 파주점","","37.7196781","126.6931710","정보없음"
"2909892","골든듀 AK플라자 수원점","","37.2655921","127.0001799","정보없음"
"2909955","에스키즈 롯데프리미엄아울렛 김해점","","35.1850621","128.8295964","정보없음"
"2909961","버버리 롯데백화점 부산본점","","35.1567900","129.0564162","정보없음"
"2909984","휠라 현대아울렛 가든파이브점","","37.4776148","127.1249618","정보없음"
"2910003","버버리칠드런 롯데백화점 부산본점","","35.1567900","129.0564162","정보없음"
"2910004","레아트성형외과의원","","37.5230753","127.0313276","정보없음"
"2927099","온앤온 현대프리미엄아울렛 김포점","","37.5972369","126.7852336","정보없음"
"2927107","쥬크 현대프리미엄아울렛 김포점","","37.5972369","126.7852336","정보없음"
"2927116","쉬즈미스 현대프리미엄아울렛 김포점","","37.5972369","126.7852336","정보없음"
"4012772","NOS7 명동지점","","37.5629455","126.9840648","정보없음"
"4012778","위글위글 타운 명동점","","37.5634116","126.9828877","정보없음"
"4012780","다이나핏 명동직영점","","37.5638484","126.9832230","정보없음"
"4012781","아이더 샤모니명동점","","37.5636150","126.9844081","정보없음"
"4012783","이태리안경 회현 지하쇼핑센터점","","37.5606669","126.9818478","정보없음"
"4012795","롯데하이마트 더나노스퀘어 던던 동대문점","","37.5657600","127.0070796","정보없음"
"4012809","여성빅사이즈 지존 두타몰점","","37.5688849","127.0087751","정보없음"
"4012823","스케쳐스 시그니쳐타워점","","37.5674727","126.9881132","정보없음"
"4012824","대안스포츠","","37.5694538","127.0110696","정보없음"
"4012826","라이프워크 메가스토어 명동점","","37.5612659","126.9853643","정보없음"
"4012835","유명안경","","37.5589956","126.9801191","정보없음"
"4012836","빅쏘갤러리 명동 재미로점","","37.5593765","126.9859496","정보없음"
"4012840","유니클로 홈플러스 상봉점","","37.5983328","127.0916241","정보없음"
"4012841","LG전자 베스트샵 중랑점","","37.5995490","127.1007221","정보없음"
"4012842","삼성스토어 세종","","36.4710425","127.2754227","정보없음"
"4012844","골프프렌드골때려골프 울산점","","35.5359648","129.3230328","정보없음"
"4012846","스톤헨지제이에스티나 현대백화점 울산점","","35.5395699","129.3358115","정보없음"
"4012847","구구스 울산점","","35.5395090","129.3367839","정보없음"
"4012848","아트박스 울산삼산점","","35.5396320","129.3374298","정보없음"
"4012855","삼성스토어 서울산","","35.5555266","129.2632189","정보없음"
"4012856","롯데하이마트 효문점","","35.5567549","129.3601940","정보없음"
"4012862","LG전자 베스트샵 계산점","","37.5383948","126.7348522","정보없음"
"4012865","아트박스 작전역사점","","37.5303127","126.7225696","정보없음"
"4012868","교보문고 인천점","","37.4462418","126.7010064","정보없음"
"4012887","롯데하이마트 부평구청점","","37.5072862","126.7189538","정보없음"
"4012888","정관장 갈산본점","","37.5072793","126.7332137","정보없음"
"4012889","라이프워크 부평직영점","","37.5213637","126.7037206","정보없음"
"4012896","NSR 인천정서진점","","37.5622340","126.6186828","정보없음"
"4012932","정관장 중산본점","","37.4888632","126.5618176","정보없음"
"4012933","정관장 인천논현점","","37.4059224","126.7237330","정보없음"
"4012939","탑텐 목포옥암점","","34.8075297","126.4288887","정보없음"
"4012940","정관장 상동본점","","34.8100213","126.4244281","정보없음"
"4012942","코오롱스포츠 목포하당점","","34.8073353","126.4254418","정보없음"
"4012943","라이프워크 목포직영점","","34.8019306","126.4251889","정보없음"
"4012953","삼성스토어 순천","","34.9582669","127.5204994","정보없음"
"4012954","라이프워크 순천직영점","","34.9512015","127.5196478","정보없음"
"2912311","휙스컴디지털광학","","37.5608161","126.9779868","정보없음"
"2912333","버버리 신세계백화점 의정부점","","37.7379563","127.0458722","정보없음"
"2912346","버버리 롯데백화점 본점","","37.5647299","126.9817304","정보없음"
"2912380","시스템 현대프리미엄아울렛 송도점","","37.3816291","126.6579170","정보없음"
"2912392","올젠 롯데프리미엄아울렛 파주점","","37.7178193","126.6937616","정보없음"
"2912393","롯데하이마트 구리역점","","37.6022108","127.1447746","정보없음"
"2912418","정관장 논현점","","37.5074835","127.0234974","정보없음"
"2912485","ABC마트 GS 대전은행점","","36.3287173","127.4272596","정보없음"
"2912501","커스텀멜로우 현대프리미엄아울렛 송도점","","37.3816291","126.6579170","정보없음"
"2912529","파리게이츠 롯데프리미엄아울렛 파주점","","37.7195218","126.6944389","정보없음"
"2912532","아이더 현대아울렛 동대문점","","37.5687346","127.0076665","정보없음"
"2912533","핸리코튼 현대프리미엄아울렛 송도점","","37.3816291","126.6579170","정보없음"
"2912567","나이키 롯데백화점 안산점","","37.3180026","126.8345004","정보없음"
"2912575","리버클래시 현대아울렛 동대문점","","37.5687346","127.0076665","정보없음"
"2912580","타이틀리스트 롯데프리미엄아울렛 파주점","","37.7195218","126.6944389","정보없음"
"2912638","타사키 롯데백화점 본점 에비뉴엘","","37.5642451","126.9817815","정보없음"
"2912696","K2 현대아울렛 가든파이브점","","37.4776148","127.1249618","정보없음"
"2912727","블랙야크 롯데프리미엄아울렛 파주점","","37.7178193","126.6937616","정보없음"
"2912755","클럽모나코 롯데프리미엄아울렛 파주점","","37.7178193","126.6937616","정보없음"
"2912761","파렌하이트 현대아울렛 동대문점","","37.5687346","127.0076665","정보없음"
"2912898","다이나핏 신세계사이먼프리미엄아울렛 부산점","","35.3249413","129.2360728","정보없음"
"2912996","골프존마켓 일산점","","37.6894297","126.7589747","정보없음"
"2913090","아디다스 롯데백화점 구리점","","37.6027360","127.1437961","정보없음"
"2913350","데상트 롯데프리미엄아울렛 김해점","","35.1850621","128.8295964","정보없음"
"2913360","레이벤아이웨어 현대프리미엄아울렛 송도점","","37.3816291","126.6579170","정보없음"
"2913396","DKNY 현대프리미엄아울렛 송도점","","37.3816291","126.6579170","정보없음"
"2913407","솔리드옴므 현대프리미엄아울렛 송도점","","37.3816291","126.6579170","정보없음"
"2913515","럭키슈에뜨 롯데프리미엄아울렛 동부산점","","35.1923230","129.2124953","정보없음"
"2913582","소다 롯데아울렛 서울역점","","37.5547278","126.9695263","정보없음"
"2913586","오렌즈 상암DMC점","","37.5794283","126.8897830","정보없음"
"2913593","닥스구두 현대프리미엄아울렛 송도점","","37.3816291","126.6579170","정보없음"
"2913608","이마트 안동점","","36.5584743","128.6994046","정보없음"
"2913642","사론","","35.1420967","129.0599052","정보없음"
"2913687","롯데하이마트 금천점","","37.4623198","126.8980854","정보없음"
"2913694","찰스앤키스 스퀘어원점","","37.4059982","126.6836221","정보없음"
"4012955","아트박스 순천중앙점","","34.9540178","127.4855149","정보없음"
"4012957","롯데하이마트 여수점","","34.7668594","127.7026986","정보없음"
"4012961","라이프워크 화순직영점","","35.0606305","126.9888983","정보없음"
"4012962","블랙야크 군산나운점","","35.9630553","126.6929163","정보없음"
"4012963","정관장 미장본점","","35.9643267","126.7262305","정보없음"
"4012974","롯데하이마트 남원점","","35.4089715","127.3757150","정보없음"
"4012975","롯데마트 남원점","","35.4233142","127.3924897","정보없음"
"4012976","롯데마트 익산점","","35.9592582","126.9742462","정보없음"
"4012978","롯데하이마트 인화점","","35.9312647","126.9570513","정보없음"
"4012981","롯데마트맥스 송천점","","35.8544576","127.1204615","정보없음"
"4012982","교동미술관","","35.8154873","127.1511350","정보없음"
"4012984","골프프렌드 골때려골프 전주직영점","","35.8294491","127.1223046","정보없음"
"4012985","롯데하이마트 효천점","","35.8031970","127.1048441","정보없음"
"4012986","골든듀 롯데백화점 전주점","","35.8344589","127.1219082","정보없음"
"4012987","롯데하이마트 서곡점","","35.8385737","127.1026405","정보없음"
"4012988","롯데마트 전주점","","35.8165278","127.1024987","정보없음"
"4012989","롯데하이마트 롯데마트 전주점","","35.8165278","127.1024987","정보없음"
"4012990","아줄주얼리","","35.8173792","127.1521962","정보없음"
"4012991","코오롱스포츠 전주평화점","","35.7945072","127.1295077","정보없음"
"4012992","슈마커 플러스 전주객사점","","35.8194989","127.1454795","정보없음"
"4012993","컴투","","35.8202416","127.1452972","정보없음"
"4012995","롯데마트 정읍점","","35.5793366","126.8397821","정보없음"
"4013000","삼성스토어 서귀포","","33.2495838","126.5059811","정보없음"
"4013079","엘앤씨퓨처랩","","37.4811017","126.9956841","정보없음"
"4013091","이올로","","37.5476294","127.0433748","정보없음"
"4013214","롯데하이마트 신제주점","","33.4865441","126.4810699","정보없음"
"4013224","ABC마트 GSA 신제주연동점","","33.4870799","126.4896544","정보없음"
"4013226","GS25 연동서강점","","33.4867223","126.4917873","정보없음"
"4013232","말본골프 포트메인 제주직영점","","33.4814943","126.5102283","정보없음"
"4013233","어메이징크리 제주점","","33.4815733","126.4882051","정보없음"
"4013259","삼성스토어 서산","","36.7730241","126.4428065","정보없음"
"4013261","유니클로 서산점","","36.7840825","126.4728174","정보없음"
"4013262","삼성스토어 아산","","36.7853907","127.0171308","정보없음"
"4013263","롯데하이마트 아산점","","36.7762675","127.0236902","정보없음"
"4013265","롯데하이마트 내포하나로마트점","","36.6723915","126.6854078","정보없음"
"4013273","브룩스브라더스 갤러리아백화점 센터시티점","","36.8005640","127.1047263","정보없음"
"4013275","롯데하이마트 증평점","","36.7876625","127.5832770","정보없음"
"4013278","리복 청주플래그십스토어","","36.6346415","127.4892822","정보없음"
"4013293","삼성스토어 서청주","","36.6345532","127.4236643","정보없음"
"4024893","원더플레이스 강릉점","","37.7525874","128.8947556","정보없음"
"4024899","LG전자 베스트샵 동해점","","37.5207741","129.1155030","정보없음"
"4024913","LG전자 베스트샵 속초점","","38.1892799","128.5847410","정보없음"
"4024926","삼성스토어 원주","","37.3284878","127.9235131","정보없음"
"4024953","LG전자 베스트샵 단구점","","37.3295120","127.9506451","정보없음"
"4025019","캉골 춘천대리점","","37.8794970","127.7276087","정보없음"
"4025024","롯데하이마트 태백점","","37.1768415","128.9845548","정보없음"
"4025033","마리떼프랑소와저버 스타필드 고양점","","37.6469771","126.8947781","정보없음"
"4025039","조이파티 스타필드 고양점","","37.6469771","126.8947781","정보없음"
"4025048","정관장 삼송신원본점","","37.6632766","126.8890856","정보없음"
"4025114","아트박스 일산백마점","","37.6555252","126.7890441","정보없음"
"4025115","에메필 일산점","","37.6558964","126.7720388","정보없음"
"2927118","쟈딕앤볼테르 현대프리미엄아울렛 김포점","","37.5972369","126.7852336","정보없음"
"2927211","파리게이츠 현대프리미엄아울렛 김포점","","37.5972369","126.7852336","정보없음"
"2927332","BCBG 현대프리미엄아울렛 김포점","","37.5972369","126.7852336","정보없음"
"2927361","아이잗바바 현대아울렛 가산점","","37.4776190","126.8890553","정보없음"
"2927443","비비안 현대프리미엄아울렛 김포점","","37.5972369","126.7852336","정보없음"
"2927455","보니스팍스 현대아울렛 가산점","","37.4776190","126.8890553","정보없음"
"2927490","와이드앵글 롯데프리미엄아울렛 동부산점","","35.1923230","129.2124953","정보없음"
"2927774","오프라벨 현대프리미엄아울렛 송도점","","37.3816291","126.6579170","정보없음"
"2927779","팬텀 현대아울렛 가산점","","37.4776190","126.8890553","정보없음"
"2927867","로가디스 모다아울렛 인천점","","37.5099191","126.6477250","정보없음"
"2928437","스튜디오톰보이 롯데프리미엄아울렛 김해점","","35.1850621","128.8295964","정보없음"
"2928539","K2 현대아울렛 동대문점","","37.5687346","127.0076665","정보없음"
"2928619","카시나 한남점","","37.5382047","127.0018111","정보없음"
"2928676","온더스팟 한남점","","37.5360074","127.0000187","정보없음"
"2928778","정관장 성안길점","","36.6322423","127.4896649","정보없음"
"2928865","시스템 현대프리미엄아울렛 김포점","","37.5972369","126.7852336","정보없음"
"2928893","마인 현대아울렛 가산점","","37.4776190","126.8890553","정보없음"
"2915293","구찌 신세계백화점 의정부점","","37.7379563","127.0458722","정보없음"
"2915330","찰스앤키스 스타필드 하남점","","37.5454041","127.2239403","정보없음"
"2915343","CK 신세계사이먼프리미엄아울렛 파주점","","37.7693512","126.6953853","정보없음"
"2915353","에고이스트 롯데아울렛이시아폴리스점","","35.9215483","128.6373571","정보없음"
"2915397","토즈 롯데백화점 본점","","37.5647299","126.9817304","정보없음"
"2915411","팬텀 롯데몰 광교점","","37.2866697","127.0554484","정보없음"
"2915431","바바라슈즈 현대프리미엄아울렛 송도점","","37.3816291","126.6579170","정보없음"
"2915447","정관장 잠실본동점","","37.5041713","127.0872991","정보없음"
"2915477","JAJU 스타필드 코엑스몰점","","37.5118239","127.0591590","정보없음"
"2915486","토즈 현대백화점 목동점","","37.5273218","126.8746191","정보없음"
"2928905","오프라벨 롯데몰 진주점","","35.1801540","128.1398413","정보없음"
"2928936","바쏘 현대아울렛 동대문점","","37.5687346","127.0076665","정보없음"
"2928953","모조에스핀 롯데프리미엄아울렛 김해점","","35.1850621","128.8295964","정보없음"
"4025366","정관장LOUNGE 경기옥길본점","","37.4673099","126.8229136","정보없음"
"4025369","삼성스토어 현대백화점 중동점","","37.5044768","126.7608217","정보없음"
"4025375","AK골프 분당점","","37.3666505","127.1019865","정보없음"
"4025388","아트박스 성남신흥점","","37.4408675","127.1461624","정보없음"
"4025412","덴비 롯데몰 광교점","","37.2866697","127.0554484","정보없음"
"4025416","한삼인 영통점","","37.2533277","127.0723333","정보없음"
"4025417","롯데하이마트 한샘광교점","","37.2710204","127.0578054","정보없음"
"4025443","정관장LOUNGE 매산로본점","","37.2689791","127.0064655","정보없음"
"4025481","LG전자 베스트샵 죽전본점","","37.3322563","127.1093055","정보없음"
"4025482","에잇세컨즈 신세계백화점 사우스시티점","","37.3249887","127.1081185","정보없음"
"4025483","다비치안경 용인죽전점","","37.3315511","127.1204584","정보없음"
"4025485","정관장&동인비 죽전본점","","37.3314078","127.1269466","정보없음"
"4025542","디스이즈네버댓","","37.5515788","126.9198284","정보없음"
"4025581","티티에이","","37.5679888","126.9299652","정보없음"
"4025582","카키스 연희","","37.5682774","126.9300978","정보없음"
"4025586","정관장 양재역본점","","37.4827666","127.0349496","정보없음"
"4025621","LG전자 베스트샵 서초본점","","37.4835001","127.0113277","정보없음"
"4025712","쿄우마샵","","37.4847316","127.0178038","정보없음"
"4025715","룩옵티컬 한양대점","","37.5595557","127.0404698","정보없음"
"4025758","PHYPS MOTORCYCLE","","37.5435228","127.0543278","정보없음"
"4025808","용답원약국","","37.5626474","127.0513883","정보없음"
"4025811","갤럭시 현대백화점 미아점","","37.6084480","127.0287783","정보없음"
"4025822","마추다 안경","","37.5119805","127.0870419","정보없음"
"4025836","CU 성대원룸촌점","","37.5858794","126.9969909","정보없음"
"4025838","갤러리71","","37.5791818","126.9832934","정보없음"
"4025873","까망글씨","","37.5745675","126.9843225","정보없음"
"4025875","이솝 서촌","","37.5792708","126.9717587","정보없음"
"4025877","해칭룸 서촌","","37.5793169","126.9727002","정보없음"
"4025895","우정약국 종로","","37.5705762","126.9998780","정보없음"
"4025896","열린약국","","37.5707148","127.0003288","정보없음"
"4025897","종로5가미래약국","","37.5712096","127.0012511","정보없음"
"4025914","신아산약국","","37.5713365","127.0062372","정보없음"
"4025922","종각역약국","","37.5702140","126.9832397","정보없음"
"4025931","TMwatch 정우상사","","37.5723490","126.9970861","정보없음"
"4025935","ETC서울 서촌","","37.5767716","126.9693719","정보없음"
"4025944","아크레도 롯데백화점 에비뉴엘 본점","","37.5642451","126.9817815","정보없음"
"4025978","삼성기물","","37.5596679","126.9776736","정보없음"
"4025999","EPT 명동점","","37.5629576","126.9838236","정보없음"
"4026004","명동하이약국","","37.5643901","126.9844791","정보없음"
"4026017","위글위글집 명동","","37.5615971","126.9863533","정보없음"
"4026023","스케쳐스 명동직영점","","37.5625360","126.9846407","정보없음"
"4026024","엠플레이그라운드 명동점","","37.5625312","126.9851668","정보없음"
"4026071","올마스크스토리 4호점","","37.5636150","126.9843067","정보없음"
"4026092","반도카메라갤러리","","37.5618633","126.9900933","정보없음"
"4026110","삼성스토어 태평로 삼성본관","","37.5623085","126.9755940","정보없음"
"4026163","아트박스 영종하늘도시점","","37.4884997","126.5586721","정보없음"
"4026164","롯데하이마트 롯데마트 영종도점","","37.4926742","126.4912141","정보없음"
"4026190","캉골 롯데몰 여수점","","34.7283773","127.7215295","정보없음"
"4026205","아트박스 범계역점","","37.3906180","126.9525365","정보없음"
"4026281","에잇세컨즈 홈플러스 의정부점","","37.7521637","127.0710013","정보없음"
